model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
XGBoost,0.8761388064284983,0.8848,accuracy,0.1539602279663086,0.05071735382080078,3.516627073287964,0.1539602279663086,0.05071735382080078,3.516627073287964,1,True,5
WeightedEnsemble_L2,0.8761388064284983,0.8848,accuracy,0.1569504737854004,0.05206608772277832,3.617889165878296,0.002990245819091797,0.001348733901977539,0.10126209259033203,2,True,7
CatBoost,0.8756269833145665,0.8836,accuracy,0.053557634353637695,0.01256251335144043,42.296727895736694,0.053557634353637695,0.01256251335144043,42.296727895736694,1,True,3
LightGBM,0.8734773262360528,0.8824,accuracy,0.2828094959259033,0.07953095436096191,2.077632427215576,0.2828094959259033,0.07953095436096191,2.077632427215576,1,True,1
RandomForest,0.8593510082915344,0.8612,accuracy,1.2618720531463623,0.45000672340393066,16.64094638824463,1.2618720531463623,0.45000672340393066,16.64094638824463,1,True,2
ExtraTrees,0.8534138601699253,0.8528,accuracy,1.6953480243682861,0.27744412422180176,10.27802324295044,1.6953480243682861,0.27744412422180176,10.27802324295044,1,True,4
LinearModel,0.8486027228989661,0.8468,accuracy,0.033865928649902344,0.01894688606262207,4.711097955703735,0.033865928649902344,0.01894688606262207,4.711097955703735,1,True,6
